"","regspp","region","spp","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011"
"11","AFSC_Aleutians_Berryteuthismagister","AFSC_Aleutians","Berryteuthismagister",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6168928267428,NA,NA,52.5449712780391,NA,NA,NA,NA,52.7023284468439,NA,NA,52.7024625143099,NA,NA,52.6087731923468,NA,NA,52.5280115058988,NA,52.6736438489215,NA,52.61338379677,NA,52.4983151165545,NA,NA,NA,52.5792899760713,NA
"12","AFSC_Aleutians_Careproctussp.","AFSC_Aleutians","Careproctussp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4411570329222,NA,NA,52.4045991093948,NA,NA,NA,NA,52.0441280009665,NA,NA,52.0694741573707,NA,NA,52.6758028604479,NA,NA,52.0617936806084,NA,52.5405922926175,NA,51.6077055571697,NA,52.9817161286462,NA,NA,NA,52.1443416260163,NA
"13","AFSC_Aleutians_Chauliodusmacouni","AFSC_Aleutians","Chauliodusmacouni",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9081915005424,NA,NA,51.9783965326304,NA,NA,NA,NA,52.3169998722033,NA,NA,52.1826805786176,NA,NA,52.5595474613008,NA,NA,52.1669685958636,NA,52.4740178218801,NA,52.5233897787807,NA,52.5358666691165,NA,NA,NA,52.7200703401658,NA
"14","AFSC_Aleutians_Chionoecetesbairdi","AFSC_Aleutians","Chionoecetesbairdi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1153598666264,NA,NA,53.4875024771984,NA,NA,NA,NA,53.4929156023481,NA,NA,53.0952788761314,NA,NA,52.6235190334617,NA,NA,53.1449764292074,NA,53.4228432745907,NA,53.5273078975901,NA,53.6526727064199,NA,NA,NA,53.7013682839539,NA
"15","AFSC_Aleutians_Chlamyssp.","AFSC_Aleutians","Chlamyssp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4634342593918,NA,NA,52.3276619636489,NA,NA,NA,NA,52.3603042291028,NA,NA,52.1807985326482,NA,NA,51.8003337895818,NA,NA,52.1585494339127,NA,52.3244095588739,NA,52.583603429151,NA,52.6269539735738,NA,NA,NA,52.3989238572066,NA
"16","AFSC_Aleutians_Dasycottussetiger","AFSC_Aleutians","Dasycottussetiger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2265676477046,NA,NA,53.0220638204845,NA,NA,NA,NA,52.4855010250229,NA,NA,52.7051777063896,NA,NA,52.2565243018692,NA,NA,52.3927256762591,NA,52.5500061185711,NA,52.4999747026927,NA,53.6790950049297,NA,NA,NA,52.1630231780446,NA
"17","AFSC_Aleutians_Decapodiformes","AFSC_Aleutians","Decapodiformes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.8198032748909,NA,NA,53.0278900114668,NA,NA,NA,NA,52.153267138623,NA,NA,51.8823582937907,NA,NA,52.9640988640627,NA,NA,53.0338463580415,NA,52.9363499817359,NA,52.317627957878,NA,52.1394921590401,NA,NA,NA,52.489022998778,NA
"18","AFSC_Aleutians_Erimacrusisenbeckii","AFSC_Aleutians","Erimacrusisenbeckii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4134451942937,NA,NA,52.5781851188947,NA,NA,NA,NA,52.3603788817421,NA,NA,52.4106755419822,NA,NA,52.4359267146114,NA,NA,53.0657779110881,NA,52.2471572015256,NA,52.0487949137942,NA,52.3462294154487,NA,NA,NA,52.3082571847124,NA
"19","AFSC_Aleutians_Eumicrotremusorbis","AFSC_Aleutians","Eumicrotremusorbis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2209119179807,NA,NA,52.1530776400559,NA,NA,NA,NA,52.211960406823,NA,NA,52.2330518774366,NA,NA,52.2202186467268,NA,NA,52.3993869069067,NA,52.2902310822857,NA,52.1306220687458,NA,52.388007243523,NA,NA,NA,52.1966717894524,NA
"20","AFSC_Aleutians_Gadusmacrocephalus","AFSC_Aleutians","Gadusmacrocephalus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4620353467799,NA,NA,52.2801468308239,NA,NA,NA,NA,52.4361479311766,NA,NA,52.4730831485801,NA,NA,52.3891337927549,NA,NA,52.4127322227636,NA,52.3997258790343,NA,52.6812865687827,NA,52.3790002461473,NA,NA,NA,52.6035480565209,NA
"21","AFSC_Aleutians_Gastropoda","AFSC_Aleutians","Gastropoda",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.4999753459036,NA,NA,52.2433965527368,NA,NA,NA,NA,52.0270354421645,NA,NA,52.5774814811555,NA,NA,51.7682228365344,NA,NA,52.2570718939061,NA,51.9719142457541,NA,52.0320565154492,NA,53.6932674304354,NA,NA,NA,52.7171717021277,NA
"22","AFSC_Aleutians_Glyptocephaluszachirus","AFSC_Aleutians","Glyptocephaluszachirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.0271214981383,NA,NA,52.8540343151829,NA,NA,NA,NA,52.7533529324361,NA,NA,52.81555534941,NA,NA,52.7788744372398,NA,NA,52.6542915582828,NA,52.8086439942553,NA,52.9158445965899,NA,52.9137635503228,NA,NA,NA,52.7621461459687,NA
"23","AFSC_Aleutians_Gorgonocephaluseucnemis","AFSC_Aleutians","Gorgonocephaluseucnemis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.55039979909,NA,NA,52.2004382489978,NA,NA,NA,NA,51.9769574692777,NA,NA,52.3289805528869,NA,NA,52.247479299665,NA,NA,52.2348157798256,NA,52.1500248439681,NA,52.3799765836834,NA,52.4460680007982,NA,NA,NA,52.0960676572926,NA
"24","AFSC_Aleutians_Gymnocanthusgaleatus","AFSC_Aleutians","Gymnocanthusgaleatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6289710088851,NA,NA,53.4368939051923,NA,NA,NA,NA,52.6589864915395,NA,NA,52.797735920231,NA,NA,52.7013600093452,NA,NA,52.565018532383,NA,52.4960027561761,NA,52.4299871312494,NA,52.6309084234428,NA,NA,NA,52.5488746316909,NA
"25","AFSC_Aleutians_Hemilepidotusjordani","AFSC_Aleutians","Hemilepidotusjordani",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3906772454476,NA,NA,52.4575745180361,NA,NA,NA,NA,52.9435539838452,NA,NA,52.3889852932194,NA,NA,52.4024176780476,NA,NA,52.6374658558944,NA,52.6480926252163,NA,52.4619691583229,NA,52.4295685417744,NA,NA,NA,52.4805622213162,NA
"26","AFSC_Aleutians_Hemilepidotuszapus","AFSC_Aleutians","Hemilepidotuszapus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2590126738347,NA,NA,52.3286734512067,NA,NA,NA,NA,52.3115782474227,NA,NA,52.1298235562142,NA,NA,52.2695404286445,NA,NA,52.2001287637596,NA,52.251809096484,NA,52.0696719506712,NA,52.2101479749869,NA,NA,NA,52.2242648954158,NA
"27","AFSC_Aleutians_Hemitripterusbolini","AFSC_Aleutians","Hemitripterusbolini",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6666686522043,NA,NA,52.675944646804,NA,NA,NA,NA,52.7099393420432,NA,NA,52.7095069880784,NA,NA,52.3582021539948,NA,NA,52.6486110003509,NA,52.6226675609902,NA,52.368744241539,NA,52.4702225665974,NA,NA,NA,52.5845509820178,NA
"28","AFSC_Aleutians_Hexagrammosdecagrammus","AFSC_Aleutians","Hexagrammosdecagrammus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3852027870308,NA,NA,53.4724423314034,NA,NA,NA,NA,52.2640320608858,NA,NA,52.2510004932243,NA,NA,52.2354306669663,NA,NA,53.9521643612335,NA,52.2797172734251,NA,53.1040356918414,NA,53.9521643612335,NA,NA,NA,52.4229542761368,NA
"29","AFSC_Aleutians_Hippoglossoideselassodon","AFSC_Aleutians","Hippoglossoideselassodon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8129480916709,NA,NA,52.9771338981137,NA,NA,NA,NA,53.0775295548278,NA,NA,53.2554061734073,NA,NA,53.3101829216474,NA,NA,53.217273859052,NA,53.295030223089,NA,53.2163968500328,NA,53.1198223709581,NA,NA,NA,52.7519579928484,NA
"30","AFSC_Aleutians_Hippoglossusstenolepis","AFSC_Aleutians","Hippoglossusstenolepis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5797412390277,NA,NA,52.3921309079246,NA,NA,NA,NA,52.534395711019,NA,NA,52.5720217389326,NA,NA,52.6565475046451,NA,NA,52.476524379275,NA,52.5379786058251,NA,52.5729297817121,NA,52.5911538892594,NA,NA,NA,52.5849628945993,NA
"31","AFSC_Aleutians_Holothuroidea","AFSC_Aleutians","Holothuroidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3078448324028,NA,NA,52.5883765438223,NA,NA,NA,NA,52.7047940086219,NA,NA,52.6218035615943,NA,NA,53.5126785097383,NA,NA,52.0287954942982,NA,52.238939897133,NA,52.0762188427305,NA,52.8351273189153,NA,NA,NA,51.6255860270171,NA
"32","AFSC_Aleutians_Icelusspiniger","AFSC_Aleutians","Icelusspiniger",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7165296716154,NA,NA,52.5585236026885,NA,NA,NA,NA,52.2936017897747,NA,NA,52.3260954312144,NA,NA,52.6559073920069,NA,NA,52.3027140456874,NA,52.4457467173464,NA,52.2374946970497,NA,52.0801442857143,NA,NA,NA,52.0801442857143,NA
"33","AFSC_Aleutians_Lepidopsettasp.","AFSC_Aleutians","Lepidopsettasp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3611613958543,NA,NA,52.54980192918,NA,NA,NA,NA,52.6086964615463,NA,NA,52.6110954635375,NA,NA,52.5060502392738,NA,NA,52.6414143241237,NA,52.5204996750106,NA,52.7285644260428,NA,52.4344542758299,NA,NA,NA,52.5546650398206,NA
"34","AFSC_Aleutians_Leptagonusfrenatus","AFSC_Aleutians","Leptagonusfrenatus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9853643566759,NA,NA,52.3371564585172,NA,NA,NA,NA,52.2040325898411,NA,NA,52.15771439839,NA,NA,52.2480055564306,NA,NA,52.3693835834855,NA,52.2759289248837,NA,52.3321241663368,NA,52.0610785507946,NA,NA,NA,52.426003274681,NA
"35","AFSC_Aleutians_Lithodesaequispinus","AFSC_Aleutians","Lithodesaequispinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0337064231866,NA,NA,52.4178560490503,NA,NA,NA,NA,52.0831074832283,NA,NA,52.1993583374706,NA,NA,52.3392577096986,NA,NA,52.353102634334,NA,52.3436324514113,NA,52.2814602790875,NA,52.4628133447615,NA,NA,NA,52.3309622993303,NA
"36","AFSC_Aleutians_Lycodesconcolor","AFSC_Aleutians","Lycodesconcolor",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1944331239162,NA,NA,52.3460947367256,NA,NA,NA,NA,52.1467255114996,NA,NA,52.1874010439613,NA,NA,52.2099757268906,NA,NA,52.046430824671,NA,52.232175967873,NA,52.1245958448521,NA,52.0586013732017,NA,NA,NA,52.1811793739189,NA
"37","AFSC_Aleutians_Lycodesdiapterus","AFSC_Aleutians","Lycodesdiapterus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0344263902786,NA,NA,52.7489102776992,NA,NA,NA,NA,52.3105859748507,NA,NA,52.2215482608696,NA,NA,52.2479904869965,NA,NA,51.6958553691363,NA,51.6845601877996,NA,51.8794625834883,NA,52.010583150969,NA,NA,NA,52.098869205159,NA
"38","AFSC_Aleutians_Malacocottuszonurus","AFSC_Aleutians","Malacocottuszonurus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.335487468677,NA,NA,52.2704872648876,NA,NA,NA,NA,52.3277111476663,NA,NA,52.2999576530707,NA,NA,52.3816911357908,NA,NA,52.2950881058924,NA,52.2913996108996,NA,52.2894705683799,NA,52.2559895132989,NA,NA,NA,52.3790603542804,NA
"39","AFSC_Aleutians_Microstomuspacificus","AFSC_Aleutians","Microstomuspacificus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7268265260493,NA,NA,52.5442067863753,NA,NA,NA,NA,52.5895104115384,NA,NA,52.786200150384,NA,NA,52.6875539112978,NA,NA,52.2662863880834,NA,52.3700065074784,NA,52.6133345229779,NA,52.4481117697135,NA,NA,NA,52.1656344738351,NA
"40","AFSC_Aleutians_Myoxocephalussp.","AFSC_Aleutians","Myoxocephalussp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7218854424146,NA,NA,52.688176617587,NA,NA,NA,NA,52.852686981201,NA,NA,52.5696388037359,NA,NA,52.4493883010646,NA,NA,52.6110496422997,NA,52.5687894652171,NA,53.1487291077136,NA,52.6795110328923,NA,NA,NA,52.6334250899733,NA
"41","AFSC_Aleutians_Neptuneasp.","AFSC_Aleutians","Neptuneasp.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.6653843426986,NA,NA,52.2215482608696,NA,NA,NA,NA,53.6056700647084,NA,NA,52.0979254434969,NA,NA,52.7927714666068,NA,NA,52.1532619936287,NA,52.2359013894072,NA,52.346218379241,NA,53.0976168777862,NA,NA,NA,52.4818061564857,NA
"42","AFSC_Aleutians_Nudibranchia","AFSC_Aleutians","Nudibranchia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3205599853442,NA,NA,52.1967067026485,NA,NA,NA,NA,52.2369574304115,NA,NA,52.2773973697463,NA,NA,52.5672287459717,NA,NA,52.1909740317966,NA,52.4575096475155,NA,52.5858888474288,NA,52.727760117752,NA,NA,NA,52.1313164340047,NA
"43","AFSC_Aleutians_Oncorhynchusketa","AFSC_Aleutians","Oncorhynchusketa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2795836751327,NA,NA,53.7931309158464,NA,NA,NA,NA,52.8322644615546,NA,NA,53.1631006156378,NA,NA,53.0537666794799,NA,NA,53.5067533333333,NA,52.376319134437,NA,52.6760257760949,NA,53.5399958054577,NA,NA,NA,52.4990293004355,NA
"44","AFSC_Aleutians_Oregoniagracilis","AFSC_Aleutians","Oregoniagracilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8373583159955,NA,NA,52.32587250684,NA,NA,NA,NA,52.1286792581661,NA,NA,52.388939326212,NA,NA,52.224291217126,NA,NA,52.2636079711408,NA,52.3668822705789,NA,52.8258137700139,NA,52.2888393226224,NA,NA,NA,52.4219697296222,NA
"45","AFSC_Aleutians_Pandalopsisdispar","AFSC_Aleutians","Pandalopsisdispar",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.761404913458,NA,NA,53.2925954798526,NA,NA,NA,NA,53.378305896217,NA,NA,52.7832478467007,NA,NA,53.3525242684221,NA,NA,53.308193957292,NA,53.0051427478167,NA,53.3016918549305,NA,53.2727157681763,NA,NA,NA,53.7393378591131,NA
"46","AFSC_Aleutians_Pandaluseous(=borealis)","AFSC_Aleutians","Pandaluseous(=borealis)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0412999205927,NA,NA,52.8905177291317,NA,NA,NA,NA,52.494260239454,NA,NA,52.4560853885097,NA,NA,52.4881243160667,NA,NA,52.9229547395559,NA,52.6501055379539,NA,52.7218062609971,NA,52.6660713885321,NA,NA,NA,52.558305323694,NA
"47","AFSC_Aleutians_Paralithodescamtschaticus","AFSC_Aleutians","Paralithodescamtschaticus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.3409595153586,NA,NA,52.2366464629602,NA,NA,NA,NA,52.4589097531057,NA,NA,52.4047749898681,NA,NA,52.2416323608466,NA,NA,52.2091849508908,NA,52.2903445692271,NA,52.0732001874399,NA,52.6080745639651,NA,NA,NA,52.3958219913216,NA
"48","AFSC_Aleutians_Placetronwosnessenskii","AFSC_Aleutians","Placetronwosnessenskii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9564639932025,NA,NA,52.4285662920793,NA,NA,NA,NA,52.4477210102077,NA,NA,52.8404055088844,NA,NA,52.4521358984609,NA,NA,51.8558089458114,NA,52.227909000729,NA,52.9555274524483,NA,52.2544586494843,NA,NA,NA,52.2091276010625,NA
"49","AFSC_Aleutians_Pleurogrammusmonopterygius","AFSC_Aleutians","Pleurogrammusmonopterygius",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.2971353427968,NA,NA,52.1065135343307,NA,NA,NA,NA,52.1531264474606,NA,NA,52.3969231918298,NA,NA,52.5819207042022,NA,NA,51.8713867097818,NA,52.2645253794405,NA,52.7085364401665,NA,52.2742654261013,NA,NA,NA,52.5478539793744,NA
"50","AFSC_Aleutians_Podothecusaccipenserinus","AFSC_Aleutians","Podothecusaccipenserinus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.0070344726142,NA,NA,52.8303122982551,NA,NA,NA,NA,52.631984589748,NA,NA,52.7023460056025,NA,NA,52.6987378539943,NA,NA,53.2105990820878,NA,52.8791803833072,NA,52.6948803121607,NA,52.6117422881653,NA,NA,NA,53.0559652770848,NA
"51","AFSC_Aleutians_Porifera","AFSC_Aleutians","Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51.9460164423238,NA,NA,52.1950439491114,NA,NA,NA,NA,52.1956575871464,NA,NA,52.2797268434948,NA,NA,52.1819450679489,NA,NA,52.2370729853816,NA,52.2426636222698,NA,52.2101857250129,NA,52.2966998879106,NA,NA,NA,52.1722984399291,NA
"52","AFSC_Aleutians_Rajabinoculata","AFSC_Aleutians","Rajabinoculata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1512629383545,NA,NA,53.6395058302056,NA,NA,NA,NA,53.9077766990291,NA,NA,52.8040562355794,NA,NA,53.9394169912912,NA,NA,53.5011889332604,NA,53.930542665375,NA,53.9521643612335,NA,53.4905985653388,NA,NA,NA,53.1433319089598,NA
"53","AFSC_Aleutians_Reinhardtiushippoglossoides","AFSC_Aleutians","Reinhardtiushippoglossoides",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.4462985018186,NA,NA,52.6253814968506,NA,NA,NA,NA,52.5481960276211,NA,NA,52.5828389676703,NA,NA,52.4668919374144,NA,NA,52.3999909746125,NA,52.4134903211469,NA,52.5515354755431,NA,52.5077612332717,NA,NA,NA,52.4040678657477,NA
"54","AFSC_Aleutians_Rossiapacifica","AFSC_Aleutians","Rossiapacifica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.1897333269034,NA,NA,52.0328342141194,NA,NA,NA,NA,52.1368090165044,NA,NA,52.2936282410678,NA,NA,52.2701010996431,NA,NA,52.3633879661441,NA,52.2065679331961,NA,52.1641956782736,NA,52.2420215137003,NA,NA,NA,52.4168211553767,NA
"55","AFSC_Aleutians_Scyphozoa","AFSC_Aleutians","Scyphozoa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.5505335582686,NA,NA,52.8839354399785,NA,NA,NA,NA,52.6492675288943,NA,NA,52.4887376455981,NA,NA,52.2412924581777,NA,NA,52.4322306724697,NA,52.4659022520221,NA,52.6444635721922,NA,52.3695707238439,NA,NA,NA,52.3704028968813,NA
"56","AFSC_Aleutians_Sebastesalutus","AFSC_Aleutians","Sebastesalutus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.8701965910522,NA,NA,52.5262989906875,NA,NA,NA,NA,52.225735209556,NA,NA,52.3769886526799,NA,NA,52.2291566868468,NA,NA,52.3004886006736,NA,52.2180394019266,NA,52.4245696571296,NA,52.3172514565404,NA,NA,NA,52.4220940137896,NA
